,Unnamed: 0,purchases,time_spent,n_visits,customer_group_2,customer_group_3,customer_group_4,customer_group_5,customer_group_6,customer_group_7,customer_group_8,customer_group_9,onboarding_True
1800,0.6079734219269104,0.4959141389993221,0.8239200084031149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0158009885746698,0.271611825747159,0.8743374632179384,0.5624747197896716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,0.3976176971072036,0.4959141389993221,0.9258570945383148,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,0.4002917105583016,0.1594606691210773,0.4107160721964584,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
941,0.3189368770764119,0.7202164522514855,0.5744878208989261,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,0.6852767198768334,0.3837629823732406,0.5021378328073482,0.0937457866316119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2449,0.8357507495340735,0.4959141389993221,0.5508447931238791,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1387,0.4683575074953407,0.3837629823732406,1.0000000000000004,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2506,0.8526861680576939,0.271611825747159,0.5049331385480675,0.4687289331580596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
912,0.3106717445912,0.3837629823732406,0.6769866963604008,0.7499662930528953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,0.9522729114334332,0.7202164522514855,0.7730002941978369,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1388,0.4693298760230127,0.3837629823732406,0.4923023093398417,0.4218560398422536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2414,0.8244874807552063,0.1594606691210773,0.466015270834363,0.2812373598948357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
602,0.2097885098452313,0.4959141389993221,0.7609878559234122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.4921805364233044,0.1594606691210773,0.6358385749301974,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2191,0.7478324284903979,0.4959141389993221,0.5290167804835177,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2579,0.8782108419090836,0.7202164522514855,0.1877114037918668,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,0.3936471922858763,0.3837629823732406,0.2614728502835106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1075,0.3622072765578154,1.0,0.4000872891326006,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
233,0.0764929908435296,0.832367608877567,0.3812097539794443,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1747,0.58860708208411,0.1594606691210773,0.5062915991394625,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1911,0.6510007292763959,0.3837629823732406,0.5286327682471512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1752,0.5900656348756179,0.3837629823732406,1.0000000000000004,0.2812373598948357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1239,0.4147151770521027,0.6080652956254038,0.4171385212495235,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62,0.0172595413661777,0.9445187655036484,0.2834508797064492,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
593,0.207276557815412,0.7202164522514855,0.3896552866204299,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1330,0.4478567377035896,0.271611825747159,0.7311055601606404,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2695,0.9143505388542258,0.6080652956254038,0.5195147365783832,0.8905849730003133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1183,0.3956729600518596,0.9445187655036484,0.1897869579631605,0.8437120796845072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1199,0.4023174783242849,0.4959141389993221,0.3956014054914858,0.1874915732632238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1731,0.585689976501094,0.3837629823732406,0.870057830274698,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1509,0.5132485211895309,1.0,0.4455881822085561,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2737,0.9315290495097642,0.832367608877567,0.2993325919828429,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2441,0.8334008589255328,0.271611825747159,0.5205491914492208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.049995948464468,0.9445187655036484,0.5228201471299707,0.7968391863687013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.1691110931042865,0.1594606691210773,0.6906107328072681,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2321,0.7916700429462767,0.271611825747159,0.622527646996331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,0.4503686897334089,0.4959141389993221,0.2858481518754208,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2081,0.714447775706993,0.4959141389993221,0.4743865986567002,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,0.0151527428895551,0.6080652956254038,0.5886582182034039,0.1874915732632238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1533,0.5202981930151528,0.4959141389993221,0.3589981626983816,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1717,0.5791264889393081,0.1594606691210773,0.2912992907849614,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,0.0290089944088809,0.271611825747159,0.6754166149060801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1635,0.5519812008751317,0.3837629823732406,0.263340557713227,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.2164330281176565,0.832367608877567,0.5909340205144598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1840,0.6247467790292521,0.1594606691210773,0.609625759814123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
403,0.1358074710315209,0.832367608877567,0.2483286817614645,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
279,0.0931042865245928,0.832367608877567,0.4689899397196289,0.6093476131054775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1995,0.6835750749534074,0.4959141389993221,0.4872184871164702,0.7030933997370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1650,0.5579774734624423,0.1594606691210773,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
414,0.1404262215379629,0.0473095124949957,0.1946389622843627,0.7968391863687013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1197,0.4019933554817275,0.832367608877567,0.4136945324112244,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1532,0.5202171623045134,0.3837629823732406,0.4767195353684035,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1491,0.5062798800745483,0.6080652956254038,0.796022881754392,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.2427680090754395,0.7202164522514855,0.7277840033640994,0.3749831465264476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,0.9699376063528078,0.6080652956254038,0.5265968435332522,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
349,0.1204926667206871,0.1594606691210773,0.3549066017115039,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,0.4089619965967102,0.832367608877567,0.4097050551404053,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1588,0.5383680414877239,0.3837629823732406,0.8009650321774928,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1484,0.502795559517057,0.1594606691210773,0.4986486107960588,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1897,0.6447613645571673,0.4959141389993221,0.7893694736660941,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
846,0.2891175755611376,0.3837629823732406,0.8047893893358666,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2460,0.8383437322745321,0.271611825747159,0.9825181388194956,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2518,0.8569807957215785,0.1594606691210773,0.1747926677562268,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0346811441536342,0.1594606691210773,0.6728545778536534,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2480,0.8433676363341707,0.3837629823732406,0.5818165691239856,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
767,0.2602706425735354,0.4959141389993221,0.76726910638688,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733,0.5860140993436513,0.832367608877567,0.2097673940003881,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
691,0.2366907057774896,0.3837629823732406,0.5664983137150683,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18,0.0038084434000486,0.832367608877567,0.4603572205632793,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0.2935742646463009,0.832367608877567,0.5290075956978186,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2528,0.8602220241471519,0.7202164522514855,0.6092534720060749,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1596,0.5401507171217892,1.0,0.7503256511094287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010,0.3414634146341463,0.832367608877567,0.5401139807707973,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.2363665829349323,0.9445187655036484,0.2936781098559877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,0.7793533749290982,0.3837629823732406,0.4743369756333009,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2331,0.7940199335548174,0.3837629823732406,0.353796261898136,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
95,0.0279555951705696,0.4959141389993221,0.0,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
310,0.1056640466736893,0.832367608877567,0.6410719079561562,0.7499662930528953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,0.842476298517138,0.832367608877567,0.0076206732347774,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2176,0.741998217324366,0.271611825747159,0.9333620323297916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
482,0.1656267725467952,0.7202164522514855,0.9445711204594374,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102,0.0298193015152742,0.6080652956254038,0.8120330030462917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,0.8821003160197716,0.6080652956254038,0.3521294552014526,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
162,0.051697593387894,0.271611825747159,0.7085850670760663,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
193,0.0641763228263511,0.4959141389993221,0.6995192369190599,0.9843307596319252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2687,0.9127299246414392,0.271611825747159,0.5465351564436003,0.7499662930528953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,0.3263917024552305,0.3837629823732406,0.3141426258867348,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,0.6154282473057289,0.4959141389993221,0.6340304426731658,0.0937457866316119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
402,0.1357264403208816,0.6080652956254038,0.7848508019612495,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2010,0.6887610404343246,0.4959141389993221,0.5579957232360973,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1961,0.6697998541447209,0.3837629823732406,0.4344600737661852,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
954,0.3235556275828539,0.271611825747159,0.3370151875167249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2071,0.7106393323069444,0.3837629823732406,0.7212192661173877,0.9374578663161192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1417,0.4813224211976339,0.3837629823732406,0.6208888661103256,0.4687289331580596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.1532290738189773,0.6080652956254038,0.4278121636320806,0.1874915732632238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2190,0.7470221213840046,0.3837629823732406,0.7949836373470087,0.2343644665790297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0.1774572563001377,0.271611825747159,0.7825609787363379,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0021878291872619,0.6080652956254038,0.8681807185956885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.1893687707641196,0.6080652956254038,0.6882003341896126,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1277,0.4273559679118386,0.4959141389993221,0.514463574342297,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2322,0.7918321043675554,0.271611825747159,0.5622961609349271,0.7030933997370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1851,0.6287983145612187,0.4959141389993221,0.578498799467754,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
660,0.2292358803986711,0.271611825747159,0.8716292650421313,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,0.209707479134592,0.6080652956254038,0.4285433986506652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,0.6121870188801556,0.4959141389993221,0.6662124162516196,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,0.8469329876023013,0.4959141389993221,0.4436415412348924,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
125,0.0370310347621748,0.271611825747159,0.0358558088971805,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,0.3972935742646463,0.7202164522514855,0.4170585059423146,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
579,0.2027388380196094,0.4959141389993221,0.2637752990618733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2054,0.7043189368770765,0.7202164522514855,0.4645551763937874,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
942,0.3197471841828053,0.3837629823732406,0.5434146678269856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
648,0.2229154849688031,0.4959141389993221,0.3171921641474697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
338,0.1148205169759338,0.3837629823732406,0.4535586131231026,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,0.9765010939145936,0.7202164522514855,0.2541470980834428,0.8437120796845072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2703,0.9162142451989304,0.832367608877567,0.4493061009151557,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1782,0.6011668422332065,0.4959141389993221,0.183879917620096,0.8437120796845072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
333,0.1133619641844258,0.3837629823732406,0.5345422422677717,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2218,0.7560165302649705,0.1594606691210773,0.6340268306412833,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1675,0.5658374523944576,0.4959141389993221,0.2698386804203121,0.1874915732632238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
973,0.3310914836723118,0.3837629823732406,0.6193740121689868,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2445,0.8348594117170408,0.7202164522514855,0.9330135187207592,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,0.6178591686249089,0.6080652956254038,0.7894524295287697,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
995,0.3376549712340977,0.7202164522514855,0.3414345785092738,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
867,0.2957620938335629,0.271611825747159,1.0000000000000004,0.4218560398422536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,0.5140588282959242,0.832367608877567,0.635538087869282,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
771,0.2610809496799287,0.1594606691210773,0.4453985034442529,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,0.206061097155822,0.6080652956254038,0.6560646474432543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
814,0.2771250303865165,0.6080652956254038,0.7325197172655584,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1364,0.4598492828782108,0.271611825747159,0.7171706841671059,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2189,0.7466169678308079,0.271611825747159,0.5184358027882641,0.7968391863687013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,0.9286929746373876,0.6080652956254038,0.3975883823650301,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1543,0.5241876671258408,0.271611825747159,0.4040856432360504,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
594,0.207762742079248,0.832367608877567,0.2657282072938027,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
472,0.15898225427437,0.832367608877567,0.4123986385843707,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
268,0.0885665667287902,0.1594606691210773,0.0391673826359202,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2428,0.8294303541042055,0.6080652956254038,0.4432564745522285,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2532,0.8621667612024958,0.271611825747159,0.6135704730951574,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,0.075115468762661,0.3837629823732406,0.4095973980660496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,0.5642168381816709,0.4959141389993221,0.3272911592071956,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1687,0.5702941414796209,0.4959141389993221,1.0000000000000004,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2623,0.8940118304837534,0.4959141389993221,0.5035077161194952,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026,0.6948383437322746,0.832367608877567,0.4979562527563224,0.1406186799474178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2097,0.7184993112389596,0.6080652956254038,0.5677022707710191,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0.5382059800664453,0.1594606691210773,0.8157604775839724,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,0.2648083623693379,0.3837629823732406,0.3534573772249554,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.1121465035248359,0.271611825747159,0.2944357928477426,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2442,0.8334818896361722,1.0,0.7294613598819621,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
533,0.1858844502066283,0.271611825747159,0.4286010778034992,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2521,0.8577911028279719,0.9445187655036484,0.4773299013059389,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,0.4732193501337006,0.7202164522514855,0.2376254056195419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1127,0.3790616643707965,0.1594606691210773,0.3376845096311567,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,0.6864921805364234,0.6080652956254038,0.287500725502988,0.8437120796845072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2563,0.8735110606920024,0.271611825747159,0.2299304928405368,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,0.1213840045377197,0.4959141389993221,0.5467292337327874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
675,0.233368446641277,0.4959141389993221,0.2285710890251548,0.0937457866316119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2851,0.9723685276719878,0.9445187655036484,0.7711739552275145,0.1406186799474178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.072198363179645,0.4959141389993221,0.567107762774651,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2642,0.9001701644923427,0.3837629823732406,0.5451685271634736,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2525,0.8589255327769225,0.3837629823732406,0.0646808493223689,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
803,0.2738838019609432,0.271611825747159,0.5408835278806561,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2593,0.8832347459687222,0.7202164522514855,0.5929194885705282,0.6562205064212835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2553,0.8701077708451503,0.4959141389993221,0.0788998250502732,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2813,0.9564865083866786,0.3837629823732406,0.5113586442953482,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2044,0.7013208005834212,0.4959141389993221,0.3133561882219275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,0.6939470059152419,0.4959141389993221,0.4106794992019051,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1216,0.4068551981200875,0.7202164522514855,0.2888338931754877,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714,0.2443075925775869,0.0473095124949957,0.7835165709549909,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1741,0.5879588363989953,0.4959141389993221,0.6233238887036201,0.7499662930528953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.2191880722793938,0.4959141389993221,0.5495080674039676,0.2343644665790297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,0.4954217648488777,0.271611825747159,0.8075665611281599,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,0.3734705453366826,0.4959141389993221,0.5783515173201503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.1224374037760311,0.832367608877567,0.1095526182131276,0.1406186799474178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2307,0.7887529373632607,0.7202164522514855,0.713223637250247,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1361,0.4592010371930962,0.4959141389993221,0.7428663050372069,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1622,0.5476865732112471,0.3837629823732406,0.4218825372889894,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
872,0.2977878615995462,0.832367608877567,0.5209489429815832,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1354,0.4570942387164735,0.3837629823732406,0.5206485658294189,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1052,0.3557248197066688,0.3837629823732406,0.4981454813395838,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
261,0.0863787375415282,1.0,0.440989803133808,0.0937457866316119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
975,0.3319017907787051,0.6080652956254038,0.4996504206367462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1307,0.4377278988736731,0.832367608877567,0.712141049240349,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2765,0.9389028441779436,0.4959141389993221,0.3952058696430987,0.2343644665790297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.2393647192285876,0.4959141389993221,0.7284414898247462,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
436,0.1471517705210274,0.3837629823732406,0.8019346979320874,0.5624747197896716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,0.8852605137347055,0.4959141389993221,0.43906317680459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1621,0.5472814196580504,0.271611825747159,0.0,0.4218560398422536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2814,0.9566485698079572,0.6080652956254038,0.3281623003815492,0.1406186799474178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2147,0.7322745320476461,0.3837629823732406,0.7023382929939572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,0.6475164087189045,0.3837629823732406,0.2990135493960277,0.0468728933158059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
